$GPRMC,090348.994,A,5156.3405,N,00738.2266,E,44.16,238.89,151104,,*37
$GPRMC,090349.994,A,5156.3342,N,00738.2093,E,44.59,239.21,151104,,*32
$GPRMC,090350.994,A,5156.3280,N,00738.1918,E,44.88,240.02,151104,,*3F
$GPRMC,090351.994,A,5156.3219,N,00738.1742,E,44.86,240.57,151104,,*31
$GPRMC,090352.994,A,5156.3161,N,00738.1563,E,44.74,242.26,151104,,*36
$GPRMC,090353.994,A,5156.3107,N,00738.1383,E,44.42,243.98,151104,,*3E
$GPRMC,090354.994,A,5156.3056,N,00738.1200,E,44.86,245.61,151104,,*3E
$GPRMC,090355.994,A,5156.3009,N,00738.1012,E,44.88,248.00,151104,,*30
$GPRMC,090356.994,A,5156.2966,N,00738.0821,E,45.28,250.07,151104,,*3E
$GPRMC,090357.994,A,5156.2925,N,00738.0627,E,45.59,251.50,151104,,*35
$GPRMC,090358.994,A,5156.2888,N,00738.0431,E,45.71,253.06,151104,,*32
$GPRMC,090359.994,A,5156.2854,N,00738.0231,E,46.15,254.56,151104,,*37
$GPRMC,090400.994,A,5156.2822,N,00738.0029,E,46.34,255.92,151104,,*3C
$GPRMC,090401.993,A,5156.2790,N,00737.9821,E,47.82,256.00,151104,,*3E
$GPRMC,090402.993,A,5156.2758,N,00737.9614,E,47.64,256.19,151104,,*31
$GPRMC,090403.993,A,5156.2723,N,00737.9406,E,48.04,254.57,151104,,*3C
$GPRMC,090404.993,A,5156.2690,N,00737.9189,E,49.92,256.18,151104,,*37
$GPRMC,090405.993,A,5156.2657,N,00737.8967,E,51.16,256.50,151104,,*3D
$GPRMC,090406.993,A,5156.2624,N,00737.8739,E,52.19,256.55,151104,,*36
$GPRMC,090407.993,A,5156.2590,N,00737.8511,E,52.59,256.37,151104,,*33
$GPRMC,090408.993,A,5156.2557,N,00737.8280,E,52.81,256.75,151104,,*3B
$GPRMC,090409.993,A,5156.2523,N,00737.8051,E,52.78,256.38,151104,,*38
$GPRMC,090410.993,A,5156.2489,N,00737.7822,E,52.59,256.23,151104,,*3B
$GPRMC,090411.993,A,5156.2444,N,00737.7587,E,55.07,252.70,151104,,*37
$GPRMC,090412.993,A,5156.2404,N,00737.7356,E,53.60,254.06,151104,,*3A
$GPRMC,090413.993,A,5156.2366,N,00737.7126,E,53.19,254.93,151104,,*3F
$GPRMC,090414.993,A,5156.2327,N,00737.6896,E,53.08,254.60,151104,,*32
$GPRMC,090415.993,A,5156.2287,N,00737.6666,E,53.31,254.01,151104,,*34
$GPRMC,090416.992,A,5156.2246,N,00737.6437,E,53.41,253.63,151104,,*39
$GPRMC,090417.992,A,5156.2206,N,00737.6206,E,53.48,253.62,151104,,*30
$GPRMC,090418.992,A,5156.2164,N,00737.5976,E,53.56,253.40,151104,,*38
$GPRMC,090419.992,A,5156.2123,N,00737.5745,E,53.79,253.49,151104,,*30
$GPRMC,090420.992,A,5156.2081,N,00737.5513,E,53.88,253.52,151104,,*36
$GPRMC,090421.992,A,5156.2040,N,00737.5282,E,53.64,253.81,151104,,*39
$GPRMC,090422.992,A,5156.1999,N,00737.5051,E,53.61,253.84,151104,,*38
$GPRMC,090423.992,A,5156.1959,N,00737.4822,E,53.34,253.81,151104,,*3D
$GPRMC,090424.992,A,5156.1917,N,00737.4585,E,54.46,253.82,151104,,*31
$GPRMC,090425.992,A,5156.1875,N,00737.4348,E,54.68,253.57,151104,,*36
$GPRMC,090426.992,A,5156.1832,N,00737.4110,E,54.86,253.53,151104,,*3D
$GPRMC,090427.992,A,5156.1790,N,00737.3871,E,55.00,253.48,151104,,*37
$GPRMC,090428.992,A,5156.1746,N,00737.3634,E,55.02,253.35,151104,,*34
$GPRMC,090429.992,A,5156.1703,N,00737.3398,E,54.84,253.48,151104,,*32
$GPRMC,090430.991,A,5156.1659,N,00737.3159,E,55.48,253.36,151104,,*30
$GPRMC,090431.991,A,5156.1611,N,00737.2925,E,55.03,251.59,151104,,*3B
$GPRMC,090432.991,A,5156.1565,N,00737.2690,E,54.72,252.64,151104,,*33
$GPRMC,090433.991,A,5156.1520,N,00737.2457,E,54.42,252.68,151104,,*35
$GPRMC,090434.991,A,5156.1476,N,00737.2227,E,53.84,252.64,151104,,*30
$GPRMC,090435.991,A,5156.1431,N,00737.2000,E,53.15,252.52,151104,,*38
$GPRMC,090436.991,A,5156.1389,N,00737.1776,E,52.27,253.07,151104,,*3B
$GPRMC,090437.991,A,5156.1347,N,00737.1552,E,52.31,253.59,151104,,*30
$GPRMC,090438.991,A,5156.1308,N,00737.1342,E,48.84,253.35,151104,,*3C
$GPRMC,090439.991,A,5156.1273,N,00737.1144,E,46.00,254.02,151104,,*35
$GPRMC,090440.991,A,5156.1241,N,00737.0955,E,43.60,254.94,151104,,*3F
$GPRMC,090441.991,A,5156.1211,N,00737.0772,E,42.19,255.11,151104,,*33
$GPRMC,090442.991,A,5156.1183,N,00737.0592,E,41.25,255.97,151104,,*36
$GPRMC,090443.991,A,5156.1156,N,00737.0412,E,41.00,256.88,151104,,*3C
$GPRMC,090444.991,A,5156.1131,N,00737.0232,E,41.05,257.52,151104,,*3D
$GPRMC,090445.990,A,5156.1107,N,00737.0047,E,42.23,257.91,151104,,*30
$GPRMC,090446.990,A,5156.1083,N,00736.9859,E,42.50,258.47,151104,,*31
$GPRMC,090447.990,A,5156.1061,N,00736.9675,E,41.73,259.00,151104,,*3C
$GPRMC,090448.990,A,5156.1040,N,00736.9495,E,40.86,259.58,151104,,*3A
$GPRMC,090449.990,A,5156.1020,N,00736.9317,E,39.99,259.85,151104,,*30
$GPRMC,090450.990,A,5156.1003,N,00736.9144,E,38.99,260.46,151104,,*39
$GPRMC,090451.990,A,5156.0985,N,00736.8974,E,38.41,260.34,151104,,*34
$GPRMC,090452.990,A,5156.0969,N,00736.8808,E,37.34,261.23,151104,,*35
$GPRMC,090453.990,A,5156.0955,N,00736.8643,E,36.87,261.77,151104,,*32
$GPRMC,090454.990,A,5156.0941,N,00736.8475,E,37.68,262.25,151104,,*33
$GPRMC,090455.990,A,5156.0928,N,00736.8302,E,38.70,262.80,151104,,*33
$GPRMC,090456.990,A,5156.0916,N,00736.8126,E,39.50,263.43,151104,,*34
$GPRMC,090457.990,A,5156.0904,N,00736.7947,E,40.04,264.07,151104,,*3E
$GPRMC,090458.990,A,5156.0894,N,00736.7767,E,40.35,264.50,151104,,*35
$GPRMC,090459.989,A,5156.0884,N,00736.7588,E,40.05,265.00,151104,,*39
$GPRMC,090500.989,A,5156.0876,N,00736.7412,E,39.07,265.45,151104,,*36
$GPRMC,090501.989,A,5156.0868,N,00736.7242,E,37.84,266.02,151104,,*3E
$GPRMC,090502.989,A,5156.0863,N,00736.7077,E,36.74,267.12,151104,,*3C
$GPRMC,090503.989,A,5156.0861,N,00736.6913,E,36.44,268.91,151104,,*32
$GPRMC,090504.989,A,5156.0863,N,00736.6749,E,36.49,270.72,151104,,*3F
$GPRMC,090505.989,A,5156.0866,N,00736.6584,E,36.52,272.15,151104,,*31
$GPRMC,090506.989,A,5156.0874,N,00736.6420,E,36.56,274.10,151104,,*39
$GPRMC,090507.989,A,5156.0884,N,00736.6256,E,36.65,275.40,151104,,*34
$GPRMC,090508.989,A,5156.0896,N,00736.6092,E,36.82,276.72,151104,,*39
$GPRMC,090509.989,A,5156.0911,N,00736.5927,E,37.10,278.38,151104,,*38
$GPRMC,090510.989,A,5156.0928,N,00736.5762,E,37.30,279.77,151104,,*3D
$GPRMC,090511.989,A,5156.0949,N,00736.5595,E,37.79,281.30,151104,,*38
$GPRMC,090512.989,A,5156.0972,N,00736.5428,E,38.10,282.55,151104,,*34
$GPRMC,090513.989,A,5156.0997,N,00736.5260,E,38.35,283.55,151104,,*32
$GPRMC,090514.988,A,5156.1023,N,00736.5093,E,38.31,284.29,151104,,*35
$GPRMC,090515.988,A,5156.1050,N,00736.4926,E,38.36,284.58,151104,,*37
$GPRMC,090516.988,A,5156.1077,N,00736.4760,E,38.29,284.68,151104,,*30
$GPRMC,090517.988,A,5156.1103,N,00736.4597,E,37.46,284.60,151104,,*37
$GPRMC,090518.988,A,5156.1128,N,00736.4437,E,36.49,283.91,151104,,*3D
$GPRMC,090519.988,A,5156.1150,N,00736.4280,E,35.73,282.77,151104,,*3A
$GPRMC,090520.988,A,5156.1171,N,00736.4125,E,35.23,281.99,151104,,*39
$GPRMC,090521.988,A,5156.1189,N,00736.3970,E,35.01,280.85,151104,,*3C
$GPRMC,090522.988,A,5156.1205,N,00736.3815,E,34.95,279.30,151104,,*3E
$GPRMC,090523.988,A,5156.1218,N,00736.3660,E,34.89,277.45,151104,,*3E
$GPRMC,090524.988,A,5156.1228,N,00736.3506,E,34.51,275.52,151104,,*38
$GPRMC,090525.988,A,5156.1234,N,00736.3354,E,33.87,273.53,151104,,*3E
$GPRMC,090526.988,A,5156.1237,N,00736.3203,E,33.46,271.30,151104,,*37
$GPRMC,090527.988,A,5156.1237,N,00736.3054,E,33.24,269.29,151104,,*33
$GPRMC,090528.987,A,5156.1233,N,00736.2904,E,33.27,267.34,151104,,*3B
$GPRMC,090529.987,A,5156.1226,N,00736.2754,E,33.48,265.32,151104,,*38
$GPRMC,090530.987,A,5156.1215,N,00736.2603,E,33.80,263.33,151104,,*30
$GPRMC,090531.987,A,5156.1202,N,00736.2451,E,34.19,261.57,151104,,*35
$GPRMC,090532.987,A,5156.1188,N,00736.2297,E,34.68,261.23,151104,,*3E
$GPRMC,090533.987,A,5156.1168,N,00736.2140,E,35.93,258.13,151104,,*34
$GPRMC,090534.987,A,5156.1143,N,00736.1979,E,37.01,255.84,151104,,*31
$GPRMC,090535.987,A,5156.1113,N,00736.1817,E,37.73,253.18,151104,,*3A
$GPRMC,090536.987,A,5156.1077,N,00736.1656,E,38.13,250.32,151104,,*33
$GPRMC,090537.987,A,5156.1037,N,00736.1497,E,38.35,247.70,151104,,*3D
$GPRMC,090538.987,A,5156.0992,N,00736.1339,E,38.54,245.47,151104,,*37
$GPRMC,090539.987,A,5156.0942,N,00736.1184,E,38.75,242.77,151104,,*38
$GPRMC,090540.987,A,5156.0888,N,00736.1032,E,38.91,240.28,151104,,*3F
$GPRMC,090541.987,A,5156.0830,N,00736.0884,E,38.97,237.81,151104,,*3C
$GPRMC,090542.987,A,5156.0768,N,00736.0740,E,39.09,234.98,151104,,*37
$GPRMC,090543.986,A,5156.0701,N,00736.0601,E,38.85,232.31,151104,,*3C
$GPRMC,090544.986,A,5156.0632,N,00736.0467,E,38.84,229.91,151104,,*39
$GPRMC,090545.986,A,5156.0558,N,00736.0338,E,38.91,227.40,151104,,*3C
$GPRMC,090546.986,A,5156.0480,N,00736.0213,E,39.41,224.78,151104,,*37
$GPRMC,090547.986,A,5156.0397,N,00736.0091,E,40.23,222.04,151104,,*38
$GPRMC,090548.986,A,5156.0309,N,00735.9973,E,41.16,219.66,151104,,*34
$GPRMC,090549.986,A,5156.0217,N,00735.9859,E,41.40,217.34,151104,,*38
$GPRMC,090550.986,A,5156.0123,N,00735.9754,E,41.22,214.56,151104,,*35
$GPRMC,090551.986,A,5156.0025,N,00735.9656,E,41.04,211.79,151104,,*3C
$GPRMC,090552.986,A,5155.9926,N,00735.9565,E,40.86,209.41,151104,,*35
$GPRMC,090553.986,A,5155.9825,N,00735.9482,E,40.62,207.15,151104,,*3B
$GPRMC,090554.986,A,5155.9722,N,00735.9404,E,40.66,204.84,151104,,*35
$GPRMC,090555.986,A,5155.9616,N,00735.9332,E,40.97,202.90,151104,,*3D
$GPRMC,090556.986,A,5155.9508,N,00735.9264,E,41.44,201.42,151104,,*33
$GPRMC,090557.985,A,5155.9398,N,00735.9198,E,42.09,200.37,151104,,*37
$GPRMC,090558.985,A,5155.9286,N,00735.9134,E,42.55,199.31,151104,,*3C
$GPRMC,090559.985,A,5155.9172,N,00735.9074,E,42.85,198.34,151104,,*39
$GPRMC,090600.985,A,5155.9058,N,00735.9015,E,43.13,197.51,151104,,*3A
$GPRMC,090601.985,A,5155.8943,N,00735.8959,E,43.16,196.82,151104,,*33
$GPRMC,090602.985,A,5155.8827,N,00735.8904,E,43.15,196.64,151104,,*30
$GPRMC,090603.985,A,5155.8712,N,00735.8848,E,43.26,196.79,151104,,*3D
$GPRMC,090604.985,A,5155.8596,N,00735.8792,E,43.38,196.61,151104,,*3A
$GPRMC,090605.985,A,5155.8480,N,00735.8737,E,43.47,196.67,151104,,*3C
$GPRMC,090606.985,A,5155.8364,N,00735.8679,E,43.30,197.36,151104,,*3C
$GPRMC,090607.985,A,5155.8250,N,00735.8617,E,43.24,198.45,151104,,*3D
$GPRMC,090608.985,A,5155.8136,N,00735.8552,E,43.28,199.60,151104,,*39
$GPRMC,090609.985,A,5155.8023,N,00735.8485,E,43.21,200.34,151104,,*3D
$GPRMC,090610.985,A,5155.7910,N,00735.8417,E,43.10,200.67,151104,,*3C
$GPRMC,090611.985,A,5155.7798,N,00735.8350,E,43.02,200.19,151104,,*3D
$GPRMC,090612.984,A,5155.7685,N,00735.8288,E,42.64,198.92,151104,,*36
$GPRMC,090613.984,A,5155.7573,N,00735.8231,E,42.33,197.40,151104,,*3D
$GPRMC,090614.984,A,5155.7461,N,00735.8175,E,42.00,197.28,151104,,*35
$GPRMC,090615.984,A,5155.7349,N,00735.8116,E,42.30,197.94,151104,,*38
$GPRMC,090616.984,A,5155.7233,N,00735.8057,E,43.81,197.46,151104,,*37
$GPRMC,090617.984,A,5155.7112,N,00735.7997,E,45.53,196.84,151104,,*3A
$GPRMC,090618.984,A,5155.6986,N,00735.7935,E,47.17,197.18,151104,,*3F
$GPRMC,090619.984,A,5155.6858,N,00735.7867,E,48.61,197.98,151104,,*3C
$GPRMC,090620.984,A,5155.6727,N,00735.7796,E,49.61,198.64,151104,,*3D
$GPRMC,090621.984,A,5155.6595,N,00735.7723,E,50.19,198.95,151104,,*30
$GPRMC,090622.984,A,5155.6463,N,00735.7649,E,50.01,199.24,151104,,*34
