GPRMC,175130.917,A,5151.4422,N,00730.2492,E,54.21,234.58,131104,,*38
$GPRMC,175131.917,A,5151.4337,N,00730.2298,E,52.99,234.58,131104,,*33
$GPRMC,175132.917,A,5151.4253,N,00730.2109,E,51.74,234.64,131104,,*37
$GPRMC,175133.917,A,5151.4173,N,00730.1925,E,50.21,234.80,131104,,*39
$GPRMC,175134.917,A,5151.4096,N,00730.1748,E,48.08,235.15,131104,,*3E
$GPRMC,175135.917,A,5151.4026,N,00730.1572,E,46.49,237.37,131104,,*36
$GPRMC,175136.917,A,5151.3966,N,00730.1390,E,46.13,242.10,131104,,*3D
$GPRMC,175137.917,A,5151.3915,N,00730.1199,E,46.10,247.14,131104,,*31
$GPRMC,175138.917,A,5151.3872,N,00730.1003,E,46.40,250.65,131104,,*39
$GPRMC,175139.917,A,5151.3833,N,00730.0802,E,46.95,252.97,131104,,*32
$GPRMC,175140.917,A,5151.3798,N,00730.0597,E,47.37,254.96,131104,,*3D
$GPRMC,175141.917,A,5151.3768,N,00730.0392,E,46.95,256.97,131104,,*3A
$GPRMC,175142.917,A,5151.3744,N,00730.0188,E,46.19,259.59,131104,,*37
$GPRMC,175143.917,A,5151.3725,N,00729.9985,E,45.75,261.58,131104,,*36
$GPRMC,175144.917,A,5151.3711,N,00729.9783,E,45.38,263.36,131104,,*3D
$GPRMC,175145.917,A,5151.3700,N,00729.9582,E,44.75,264.93,131104,,*3F
$GPRMC,175146.916,A,5151.3692,N,00729.9385,E,44.08,266.03,131104,,*37
$GPRMC,175147.916,A,5151.3685,N,00729.9191,E,43.73,266.78,131104,,*30
$GPRMC,175148.916,A,5151.3681,N,00729.8998,E,43.48,267.70,131104,,*3A
$GPRMC,175149.916,A,5151.3681,N,00729.8807,E,42.77,269.70,131104,,*3F
$GPRMC,175150.916,A,5151.3686,N,00729.8621,E,41.74,272.29,131104,,*3C
$GPRMC,175151.916,A,5151.3697,N,00729.8440,E,40.69,275.33,131104,,*39
$GPRMC,175152.916,A,5151.3713,N,00729.8264,E,39.78,277.82,131104,,*31
$GPRMC,175153.916,A,5151.3732,N,00729.8091,E,39.16,279.78,131104,,*38
$GPRMC,175154.916,A,5151.3753,N,00729.7922,E,38.51,281.28,131104,,*36
$GPRMC,175155.916,A,5151.3780,N,00729.7759,E,37.49,284.54,131104,,*33
$GPRMC,175156.916,A,5151.3812,N,00729.7603,E,36.58,288.35,131104,,*30
$GPRMC,175157.916,A,5151.3848,N,00729.7452,E,36.12,290.89,131104,,*38
$GPRMC,175158.916,A,5151.3882,N,00729.7302,E,35.68,289.93,131104,,*3E
$GPRMC,175159.916,A,5151.3916,N,00729.7152,E,35.59,289.55,131104,,*3C
